 "name" , "time" , "diff" ,  ,  ,  ,
 "E698_1" , "60" , "http://www.semanticweb.org/aleca/ontologies/2019/10/untitled-ontology-10#Medium" ,  ,  ,  ,
 "E710A_1" , "60" , "http://www.semanticweb.org/aleca/ontologies/2019/10/untitled-ontology-10#Medium" ,  ,  ,  ,
 "O104A_1" , "60" , "http://www.semanticweb.org/aleca/ontologies/2019/10/untitled-ontology-10#Medium" ,  ,  ,  ,
 "O112_1" , "60" , "http://www.semanticweb.org/aleca/ontologies/2019/10/untitled-ontology-10#Medium" ,  ,  ,  ,
 "O115A_0" , "60" , "http://www.semanticweb.org/aleca/ontologies/2019/10/untitled-ontology-10#Medium" ,  ,  ,  ,
 "O115B_0" , "60" , "http://www.semanticweb.org/aleca/ontologies/2019/10/untitled-ontology-10#Medium" ,  ,  ,  ,
 "O144A_0" , "60" , "http://www.semanticweb.org/aleca/ontologies/2019/10/untitled-ontology-10#Medium" ,  ,  ,  ,
 "O146_1" , "60" , "http://www.semanticweb.org/aleca/ontologies/2019/10/untitled-ontology-10#Medium" ,  ,  ,  ,
 "O216B_1" , "60" , "http://www.semanticweb.org/aleca/ontologies/2019/10/untitled-ontology-10#Medium" ,  ,  ,  ,
 "O226B_0" , "60" , "http://www.semanticweb.org/aleca/ontologies/2019/10/untitled-ontology-10#Medium" ,  ,  ,  ,
 "O228_0" , "60" , "http://www.semanticweb.org/aleca/ontologies/2019/10/untitled-ontology-10#Medium" ,  ,  ,  ,
 "O252_1" , "60" , "http://www.semanticweb.org/aleca/ontologies/2019/10/untitled-ontology-10#Medium" ,  ,  ,  ,
 "O264A_1" , "60" , "http://www.semanticweb.org/aleca/ontologies/2019/10/untitled-ontology-10#Medium" ,  ,  ,  ,
 "O266_1" , "60" , "http://www.semanticweb.org/aleca/ontologies/2019/10/untitled-ontology-10#Medium" ,  ,  ,  ,
 "O269_1" , "60" , "http://www.semanticweb.org/aleca/ontologies/2019/10/untitled-ontology-10#Medium" ,  ,  ,  ,
 "O307B_0" , "60" , "http://www.semanticweb.org/aleca/ontologies/2019/10/untitled-ontology-10#Medium" ,  ,  ,  ,
 "O308B_0" , "60" , "http://www.semanticweb.org/aleca/ontologies/2019/10/untitled-ontology-10#Medium" ,  ,  ,  ,
 "O341B_0" , "60" , "http://www.semanticweb.org/aleca/ontologies/2019/10/untitled-ontology-10#Medium" ,  ,  ,  ,
 "O345B_0" , "60" , "http://www.semanticweb.org/aleca/ontologies/2019/10/untitled-ontology-10#Medium" ,  ,  ,  ,
 "O345B_1" , "60" , "http://www.semanticweb.org/aleca/ontologies/2019/10/untitled-ontology-10#Medium" ,  ,  ,  ,
 "O363_0" , "60" , "http://www.semanticweb.org/aleca/ontologies/2019/10/untitled-ontology-10#Medium" ,  ,  ,  ,
 "O407A_1" , "60" , "http://www.semanticweb.org/aleca/ontologies/2019/10/untitled-ontology-10#Medium" ,  ,  ,  ,
 "O414B_1" , "60" , "http://www.semanticweb.org/aleca/ontologies/2019/10/untitled-ontology-10#Medium" ,  ,  ,  ,
 "O428B_0" , "60" , "http://www.semanticweb.org/aleca/ontologies/2019/10/untitled-ontology-10#Medium" ,  ,  ,  ,
 "O435_1" , "60" , "http://www.semanticweb.org/aleca/ontologies/2019/10/untitled-ontology-10#Medium" ,  ,  ,  ,
 "O459B_1" , "60" , "http://www.semanticweb.org/aleca/ontologies/2019/10/untitled-ontology-10#Medium" ,  ,  ,  ,
 "O470_0" , "60" , "http://www.semanticweb.org/aleca/ontologies/2019/10/untitled-ontology-10#Medium" ,  ,  ,  ,
 "O472_0" , "60" , "http://www.semanticweb.org/aleca/ontologies/2019/10/untitled-ontology-10#Medium" ,  ,  ,  ,
 "O472_1" , "60" , "http://www.semanticweb.org/aleca/ontologies/2019/10/untitled-ontology-10#Medium" ,  ,  ,  ,
 "O504_1" , "60" , "http://www.semanticweb.org/aleca/ontologies/2019/10/untitled-ontology-10#Medium" ,  ,  ,  ,
 "O535_0" , "60" , "http://www.semanticweb.org/aleca/ontologies/2019/10/untitled-ontology-10#Medium" ,  ,  ,  ,
 "O602C_0" , "60" , "http://www.semanticweb.org/aleca/ontologies/2019/10/untitled-ontology-10#Medium" ,  ,  ,  ,
 "O603A_0" , "60" , "http://www.semanticweb.org/aleca/ontologies/2019/10/untitled-ontology-10#Medium" ,  ,  ,  ,
 "O615_0" , "60" , "http://www.semanticweb.org/aleca/ontologies/2019/10/untitled-ontology-10#Medium" ,  ,  ,  ,
 "O619B_0" , "60" , "http://www.semanticweb.org/aleca/ontologies/2019/10/untitled-ontology-10#Medium" ,  ,  ,  ,
 "O619_1" , "60" , "http://www.semanticweb.org/aleca/ontologies/2019/10/untitled-ontology-10#Medium" ,  ,  ,  ,
 "O624_1" , "60" , "http://www.semanticweb.org/aleca/ontologies/2019/10/untitled-ontology-10#Medium" ,  ,  ,  ,
 "O625_1" , "60" , "http://www.semanticweb.org/aleca/ontologies/2019/10/untitled-ontology-10#Medium" ,  ,  ,  ,
 "O630B_0" , "60" , "http://www.semanticweb.org/aleca/ontologies/2019/10/untitled-ontology-10#Medium" ,  ,  ,  ,
 "O648_1" , "60" , "http://www.semanticweb.org/aleca/ontologies/2019/10/untitled-ontology-10#Medium" ,  ,  ,  ,
 "O666B_1" , "60" , "http://www.semanticweb.org/aleca/ontologies/2019/10/untitled-ontology-10#Medium" ,  ,  ,  ,
 "O672_1" , "60" , "http://www.semanticweb.org/aleca/ontologies/2019/10/untitled-ontology-10#Medium" ,  ,  ,  ,
 "E319A_1" , "65" , "http://www.semanticweb.org/aleca/ontologies/2019/10/untitled-ontology-10#Medium" ,  ,  ,  ,
 "E556B_0" , "65" , "http://www.semanticweb.org/aleca/ontologies/2019/10/untitled-ontology-10#Medium" ,  ,  ,  ,
 "O125_1" , "65" , "http://www.semanticweb.org/aleca/ontologies/2019/10/untitled-ontology-10#Medium" ,  ,  ,  ,
 "O225A_1" , "65" , "http://www.semanticweb.org/aleca/ontologies/2019/10/untitled-ontology-10#Medium" ,  ,  ,  ,
 "O329B_0" , "65" , "http://www.semanticweb.org/aleca/ontologies/2019/10/untitled-ontology-10#Medium" ,  ,  ,  ,
 "O428B_1" , "65" , "http://www.semanticweb.org/aleca/ontologies/2019/10/untitled-ontology-10#Medium" ,  ,  ,  ,
 "E108B_1" , "70" , "http://www.semanticweb.org/aleca/ontologies/2019/10/untitled-ontology-10#Medium" ,  ,  ,  ,
 "E138_1" , "70" , "http://www.semanticweb.org/aleca/ontologies/2019/10/untitled-ontology-10#Medium" ,  ,  ,  ,
 "E148_0" , "70" , "http://www.semanticweb.org/aleca/ontologies/2019/10/untitled-ontology-10#Medium" ,  ,  ,  ,
 "E152_0" , "70" , "http://www.semanticweb.org/aleca/ontologies/2019/10/untitled-ontology-10#Medium" ,  ,  ,  ,
 "E210_1" , "70" , "http://www.semanticweb.org/aleca/ontologies/2019/10/untitled-ontology-10#Medium" ,  ,  ,  ,
 "E297_1" , "70" , "http://www.semanticweb.org/aleca/ontologies/2019/10/untitled-ontology-10#Medium" ,  ,  ,  ,
 "E298_0" , "70" , "http://www.semanticweb.org/aleca/ontologies/2019/10/untitled-ontology-10#Medium" ,  ,  ,  ,
 "E317A_0" , "70" , "http://www.semanticweb.org/aleca/ontologies/2019/10/untitled-ontology-10#Medium" ,  ,  ,  ,
 "E335A_0" , "70" , "http://www.semanticweb.org/aleca/ontologies/2019/10/untitled-ontology-10#Medium" ,  ,  ,  ,
 "E346_1" , "70" , "http://www.semanticweb.org/aleca/ontologies/2019/10/untitled-ontology-10#Medium" ,  ,  ,  ,
 "E406_0" , "70" , "http://www.semanticweb.org/aleca/ontologies/2019/10/untitled-ontology-10#Medium" ,  ,  ,  ,
 "E410_1" , "70" , "http://www.semanticweb.org/aleca/ontologies/2019/10/untitled-ontology-10#Medium" ,  ,  ,  ,
 "E426_1" , "70" , "http://www.semanticweb.org/aleca/ontologies/2019/10/untitled-ontology-10#Medium" ,  ,  ,  ,
 "E443B_0" , "70" , "http://www.semanticweb.org/aleca/ontologies/2019/10/untitled-ontology-10#Medium" ,  ,  ,  ,
 "E450B_1" , "70" , "http://www.semanticweb.org/aleca/ontologies/2019/10/untitled-ontology-10#Medium" ,  ,  ,  ,
 "E469_0" , "70" , "http://www.semanticweb.org/aleca/ontologies/2019/10/untitled-ontology-10#Medium" ,  ,  ,  ,
 "E481A_0" , "70" , "http://www.semanticweb.org/aleca/ontologies/2019/10/untitled-ontology-10#Medium" ,  ,  ,  ,
 "E503A_0" , "70" , "http://www.semanticweb.org/aleca/ontologies/2019/10/untitled-ontology-10#Medium" ,  ,  ,  ,
 "E503_1" , "70" , "http://www.semanticweb.org/aleca/ontologies/2019/10/untitled-ontology-10#Medium" ,  ,  ,  ,
 "E524_1" , "70" , "http://www.semanticweb.org/aleca/ontologies/2019/10/untitled-ontology-10#Medium" ,  ,  ,  ,
 "E544B_0" , "70" , "http://www.semanticweb.org/aleca/ontologies/2019/10/untitled-ontology-10#Medium" ,  ,  ,  ,
 "E556_1" , "70" , "http://www.semanticweb.org/aleca/ontologies/2019/10/untitled-ontology-10#Medium" ,  ,  ,  ,
 "E571_0" , "70" , "http://www.semanticweb.org/aleca/ontologies/2019/10/untitled-ontology-10#Medium" ,  ,  ,  ,
 "E628A_1" , "70" , "http://www.semanticweb.org/aleca/ontologies/2019/10/untitled-ontology-10#Medium" ,  ,  ,  ,
 "E717_1" , "70" , "http://www.semanticweb.org/aleca/ontologies/2019/10/untitled-ontology-10#Medium" ,  ,  ,  ,
 "E727A_1" , "70" , "http://www.semanticweb.org/aleca/ontologies/2019/10/untitled-ontology-10#Medium" ,  ,  ,  ,
 "E743_0" , "70" , "http://www.semanticweb.org/aleca/ontologies/2019/10/untitled-ontology-10#Medium" ,  ,  ,  ,
 "E749_1" , "70" , "http://www.semanticweb.org/aleca/ontologies/2019/10/untitled-ontology-10#Medium" ,  ,  ,  ,
 "O118A_1" , "70" , "http://www.semanticweb.org/aleca/ontologies/2019/10/untitled-ontology-10#Medium" ,  ,  ,  ,
 "O125_0" , "70" , "http://www.semanticweb.org/aleca/ontologies/2019/10/untitled-ontology-10#Medium" ,  ,  ,  ,
 "O148_1" , "70" , "http://www.semanticweb.org/aleca/ontologies/2019/10/untitled-ontology-10#Medium" ,  ,  ,  ,
 "O211B_0" , "70" , "http://www.semanticweb.org/aleca/ontologies/2019/10/untitled-ontology-10#Medium" ,  ,  ,  ,
 "O245A_1" , "70" , "http://www.semanticweb.org/aleca/ontologies/2019/10/untitled-ontology-10#Medium" ,  ,  ,  ,
 "O325B_1" , "70" , "http://www.semanticweb.org/aleca/ontologies/2019/10/untitled-ontology-10#Medium" ,  ,  ,  ,
 "O329B_1" , "70" , "http://www.semanticweb.org/aleca/ontologies/2019/10/untitled-ontology-10#Medium" ,  ,  ,  ,
 "O339_1" , "70" , "http://www.semanticweb.org/aleca/ontologies/2019/10/untitled-ontology-10#Medium" ,  ,  ,  ,
 "O373_1" , "70" , "http://www.semanticweb.org/aleca/ontologies/2019/10/untitled-ontology-10#Medium" ,  ,  ,  ,
 "O407A_0" , "70" , "http://www.semanticweb.org/aleca/ontologies/2019/10/untitled-ontology-10#Medium" ,  ,  ,  ,
 "O417A_0" , "70" , "http://www.semanticweb.org/aleca/ontologies/2019/10/untitled-ontology-10#Medium" ,  ,  ,  ,
 "O417A_1" , "70" , "http://www.semanticweb.org/aleca/ontologies/2019/10/untitled-ontology-10#Medium" ,  ,  ,  ,
 "O462B_1" , "70" , "http://www.semanticweb.org/aleca/ontologies/2019/10/untitled-ontology-10#Medium" ,  ,  ,  ,
 "O502B_1" , "70" , "http://www.semanticweb.org/aleca/ontologies/2019/10/untitled-ontology-10#Medium" ,  ,  ,  ,
 "O528_1" , "70" , "http://www.semanticweb.org/aleca/ontologies/2019/10/untitled-ontology-10#Medium" ,  ,  ,  ,
 "O535_1" , "70" , "http://www.semanticweb.org/aleca/ontologies/2019/10/untitled-ontology-10#Medium" ,  ,  ,  ,
 "O601B_1" , "70" , "http://www.semanticweb.org/aleca/ontologies/2019/10/untitled-ontology-10#Medium" ,  ,  ,  ,
 "O601C_0" , "70" , "http://www.semanticweb.org/aleca/ontologies/2019/10/untitled-ontology-10#Medium" ,  ,  ,  ,
 "O608B_0" , "70" , "http://www.semanticweb.org/aleca/ontologies/2019/10/untitled-ontology-10#Medium" ,  ,  ,  ,
 "O609_1" , "70" , "http://www.semanticweb.org/aleca/ontologies/2019/10/untitled-ontology-10#Medium" ,  ,  ,  ,
 "O615_1" , "70" , "http://www.semanticweb.org/aleca/ontologies/2019/10/untitled-ontology-10#Medium" ,  ,  ,  ,
 "O649_1" , "70" , "http://www.semanticweb.org/aleca/ontologies/2019/10/untitled-ontology-10#Medium" ,  ,  ,  ,
 "O678_1" , "70" , "http://www.semanticweb.org/aleca/ontologies/2019/10/untitled-ontology-10#Medium" ,  ,  ,  ,
 "E119B_1" , "75" , "http://www.semanticweb.org/aleca/ontologies/2019/10/untitled-ontology-10#Medium" ,  ,  ,  ,
 "E134_0" , "75" , "http://www.semanticweb.org/aleca/ontologies/2019/10/untitled-ontology-10#Medium" ,  ,  ,  ,
 "E134_1" , "75" , "http://www.semanticweb.org/aleca/ontologies/2019/10/untitled-ontology-10#Medium" ,  ,  ,  ,
 "E220_1" , "75" , "http://www.semanticweb.org/aleca/ontologies/2019/10/untitled-ontology-10#Medium" ,  ,  ,  ,
 "E223_0" , "75" , "http://www.semanticweb.org/aleca/ontologies/2019/10/untitled-ontology-10#Medium" ,  ,  ,  ,
 "E341B_0" , "75" , "http://www.semanticweb.org/aleca/ontologies/2019/10/untitled-ontology-10#Medium" ,  ,  ,  ,
 "E348_0" , "75" , "http://www.semanticweb.org/aleca/ontologies/2019/10/untitled-ontology-10#Medium" ,  ,  ,  ,
 "E385_1" , "75" , "http://www.semanticweb.org/aleca/ontologies/2019/10/untitled-ontology-10#Medium" ,  ,  ,  ,
 "E403_1" , "75" , "http://www.semanticweb.org/aleca/ontologies/2019/10/untitled-ontology-10#Medium" ,  ,  ,  ,
 "E455_0" , "75" , "http://www.semanticweb.org/aleca/ontologies/2019/10/untitled-ontology-10#Medium" ,  ,  ,  ,
 "E457_1" , "75" , "http://www.semanticweb.org/aleca/ontologies/2019/10/untitled-ontology-10#Medium" ,  ,  ,  ,
 "E460_1" , "75" , "http://www.semanticweb.org/aleca/ontologies/2019/10/untitled-ontology-10#Medium" ,  ,  ,  ,
 "E482A_0" , "75" , "http://www.semanticweb.org/aleca/ontologies/2019/10/untitled-ontology-10#Medium" ,  ,  ,  ,
 "E533_1" , "75" , "http://www.semanticweb.org/aleca/ontologies/2019/10/untitled-ontology-10#Medium" ,  ,  ,  ,
 "E544_1" , "75" , "http://www.semanticweb.org/aleca/ontologies/2019/10/untitled-ontology-10#Medium" ,  ,  ,  ,
 "E548_1" , "75" , "http://www.semanticweb.org/aleca/ontologies/2019/10/untitled-ontology-10#Medium" ,  ,  ,  ,
 "E552_1" , "75" , "http://www.semanticweb.org/aleca/ontologies/2019/10/untitled-ontology-10#Medium" ,  ,  ,  ,
 "E578_1" , "75" , "http://www.semanticweb.org/aleca/ontologies/2019/10/untitled-ontology-10#Medium" ,  ,  ,  ,
 "E603_1" , "75" , "http://www.semanticweb.org/aleca/ontologies/2019/10/untitled-ontology-10#Medium" ,  ,  ,  ,
 "E639_1" , "75" , "http://www.semanticweb.org/aleca/ontologies/2019/10/untitled-ontology-10#Medium" ,  ,  ,  ,
 "E648_1" , "75" , "http://www.semanticweb.org/aleca/ontologies/2019/10/untitled-ontology-10#Medium" ,  ,  ,  ,
 "E656_1" , "75" , "http://www.semanticweb.org/aleca/ontologies/2019/10/untitled-ontology-10#Medium" ,  ,  ,  ,
 "E743_1" , "75" , "http://www.semanticweb.org/aleca/ontologies/2019/10/untitled-ontology-10#Medium" ,  ,  ,  ,
 "O104A_0" , "75" , "http://www.semanticweb.org/aleca/ontologies/2019/10/untitled-ontology-10#Medium" ,  ,  ,  ,
 "O140B_1" , "75" , "http://www.semanticweb.org/aleca/ontologies/2019/10/untitled-ontology-10#Medium" ,  ,  ,  ,
 "O146_0" , "75" , "http://www.semanticweb.org/aleca/ontologies/2019/10/untitled-ontology-10#Medium" ,  ,  ,  ,
 "O209_1" , "75" , "http://www.semanticweb.org/aleca/ontologies/2019/10/untitled-ontology-10#Medium" ,  ,  ,  ,
 "O252_0" , "75" , "http://www.semanticweb.org/aleca/ontologies/2019/10/untitled-ontology-10#Medium" ,  ,  ,  ,
 "O309_1" , "75" , "http://www.semanticweb.org/aleca/ontologies/2019/10/untitled-ontology-10#Medium" ,  ,  ,  ,
 "O435_0" , "75" , "http://www.semanticweb.org/aleca/ontologies/2019/10/untitled-ontology-10#Medium" ,  ,  ,  ,
 "O452B_1" , "75" , "http://www.semanticweb.org/aleca/ontologies/2019/10/untitled-ontology-10#Medium" ,  ,  ,  ,
 "O457B_1" , "75" , "http://www.semanticweb.org/aleca/ontologies/2019/10/untitled-ontology-10#Medium" ,  ,  ,  ,
 "O459B_0" , "75" , "http://www.semanticweb.org/aleca/ontologies/2019/10/untitled-ontology-10#Medium" ,  ,  ,  ,
 "O504_0" , "75" , "http://www.semanticweb.org/aleca/ontologies/2019/10/untitled-ontology-10#Medium" ,  ,  ,  ,
 "O512_1" , "75" , "http://www.semanticweb.org/aleca/ontologies/2019/10/untitled-ontology-10#Medium" ,  ,  ,  ,
 "O666B_0" , "75" , "http://www.semanticweb.org/aleca/ontologies/2019/10/untitled-ontology-10#Medium" ,  ,  ,  ,
 "E102A_0" , "80" , "http://www.semanticweb.org/aleca/ontologies/2019/10/untitled-ontology-10#Medium" ,  ,  ,  ,
 "E102A_1" , "80" , "http://www.semanticweb.org/aleca/ontologies/2019/10/untitled-ontology-10#Medium" ,  ,  ,  ,
 "E104B_0" , "80" , "http://www.semanticweb.org/aleca/ontologies/2019/10/untitled-ontology-10#Medium" ,  ,  ,  ,
 "E117_1" , "80" , "http://www.semanticweb.org/aleca/ontologies/2019/10/untitled-ontology-10#Medium" ,  ,  ,  ,
 "E122B_1" , "80" , "http://www.semanticweb.org/aleca/ontologies/2019/10/untitled-ontology-10#Medium" ,  ,  ,  ,
 "E140_0" , "80" , "http://www.semanticweb.org/aleca/ontologies/2019/10/untitled-ontology-10#Medium" ,  ,  ,  ,
 "E153_0" , "80" , "http://www.semanticweb.org/aleca/ontologies/2019/10/untitled-ontology-10#Medium" ,  ,  ,  ,
 "E179_1" , "80" , "http://www.semanticweb.org/aleca/ontologies/2019/10/untitled-ontology-10#Medium" ,  ,  ,  ,
 "E221_1" , "80" , "http://www.semanticweb.org/aleca/ontologies/2019/10/untitled-ontology-10#Medium" ,  ,  ,  ,
 "E309_0" , "80" , "http://www.semanticweb.org/aleca/ontologies/2019/10/untitled-ontology-10#Medium" ,  ,  ,  ,
 "E322A_1" , "80" , "http://www.semanticweb.org/aleca/ontologies/2019/10/untitled-ontology-10#Medium" ,  ,  ,  ,
 "E353A_0" , "80" , "http://www.semanticweb.org/aleca/ontologies/2019/10/untitled-ontology-10#Medium" ,  ,  ,  ,
 "E355_0" , "80" , "http://www.semanticweb.org/aleca/ontologies/2019/10/untitled-ontology-10#Medium" ,  ,  ,  ,
 "E377_1" , "80" , "http://www.semanticweb.org/aleca/ontologies/2019/10/untitled-ontology-10#Medium" ,  ,  ,  ,
 "E380B_1" , "80" , "http://www.semanticweb.org/aleca/ontologies/2019/10/untitled-ontology-10#Medium" ,  ,  ,  ,
 "E403A_0" , "80" , "http://www.semanticweb.org/aleca/ontologies/2019/10/untitled-ontology-10#Medium" ,  ,  ,  ,
 "E426_0" , "80" , "http://www.semanticweb.org/aleca/ontologies/2019/10/untitled-ontology-10#Medium" ,  ,  ,  ,
 "E429_1" , "80" , "http://www.semanticweb.org/aleca/ontologies/2019/10/untitled-ontology-10#Medium" ,  ,  ,  ,
 "E431B_1" , "80" , "http://www.semanticweb.org/aleca/ontologies/2019/10/untitled-ontology-10#Medium" ,  ,  ,  ,
 "E437_0" , "80" , "http://www.semanticweb.org/aleca/ontologies/2019/10/untitled-ontology-10#Medium" ,  ,  ,  ,
 "E447B_0" , "80" , "http://www.semanticweb.org/aleca/ontologies/2019/10/untitled-ontology-10#Medium" ,  ,  ,  ,
 "E454_0" , "80" , "http://www.semanticweb.org/aleca/ontologies/2019/10/untitled-ontology-10#Medium" ,  ,  ,  ,
 "E468B_1" , "80" , "http://www.semanticweb.org/aleca/ontologies/2019/10/untitled-ontology-10#Medium" ,  ,  ,  ,
 "E469A_1" , "80" , "http://www.semanticweb.org/aleca/ontologies/2019/10/untitled-ontology-10#Medium" ,  ,  ,  ,
 "E471_1" , "80" , "http://www.semanticweb.org/aleca/ontologies/2019/10/untitled-ontology-10#Medium" ,  ,  ,  ,
 "E474_1" , "80" , "http://www.semanticweb.org/aleca/ontologies/2019/10/untitled-ontology-10#Medium" ,  ,  ,  ,
 "E555_0" , "80" , "http://www.semanticweb.org/aleca/ontologies/2019/10/untitled-ontology-10#Medium" ,  ,  ,  ,
 "E621_1" , "80" , "http://www.semanticweb.org/aleca/ontologies/2019/10/untitled-ontology-10#Medium" ,  ,  ,  ,
 "E631_0" , "80" , "http://www.semanticweb.org/aleca/ontologies/2019/10/untitled-ontology-10#Medium" ,  ,  ,  ,
 "E698_0" , "80" , "http://www.semanticweb.org/aleca/ontologies/2019/10/untitled-ontology-10#Medium" ,  ,  ,  ,
 "E720_1" , "80" , "http://www.semanticweb.org/aleca/ontologies/2019/10/untitled-ontology-10#Medium" ,  ,  ,  ,
 "E738_0" , "80" , "http://www.semanticweb.org/aleca/ontologies/2019/10/untitled-ontology-10#Medium" ,  ,  ,  ,
 "E738_1" , "80" , "http://www.semanticweb.org/aleca/ontologies/2019/10/untitled-ontology-10#Medium" ,  ,  ,  ,
 "O102_1" , "80" , "http://www.semanticweb.org/aleca/ontologies/2019/10/untitled-ontology-10#Medium" ,  ,  ,  ,
 "O107_1" , "80" , "http://www.semanticweb.org/aleca/ontologies/2019/10/untitled-ontology-10#Medium" ,  ,  ,  ,
 "O142_1" , "80" , "http://www.semanticweb.org/aleca/ontologies/2019/10/untitled-ontology-10#Medium" ,  ,  ,  ,
 "O213A_0" , "80" , "http://www.semanticweb.org/aleca/ontologies/2019/10/untitled-ontology-10#Medium" ,  ,  ,  ,
 "O216B_0" , "80" , "http://www.semanticweb.org/aleca/ontologies/2019/10/untitled-ontology-10#Medium" ,  ,  ,  ,
 "O225A_0" , "80" , "http://www.semanticweb.org/aleca/ontologies/2019/10/untitled-ontology-10#Medium" ,  ,  ,  ,
 "O236_1" , "80" , "http://www.semanticweb.org/aleca/ontologies/2019/10/untitled-ontology-10#Medium" ,  ,  ,  ,
 "O243_1" , "80" , "http://www.semanticweb.org/aleca/ontologies/2019/10/untitled-ontology-10#Medium" ,  ,  ,  ,
 "O261A_1" , "80" , "http://www.semanticweb.org/aleca/ontologies/2019/10/untitled-ontology-10#Medium" ,  ,  ,  ,
 "O263_0" , "80" , "http://www.semanticweb.org/aleca/ontologies/2019/10/untitled-ontology-10#Medium" ,  ,  ,  ,
 "O263_1" , "80" , "http://www.semanticweb.org/aleca/ontologies/2019/10/untitled-ontology-10#Medium" ,  ,  ,  ,
 "O266_0" , "80" , "http://www.semanticweb.org/aleca/ontologies/2019/10/untitled-ontology-10#Medium" ,  ,  ,  ,
 "O316_0" , "80" , "http://www.semanticweb.org/aleca/ontologies/2019/10/untitled-ontology-10#Medium" ,  ,  ,  ,
 "O356A_1" , "80" , "http://www.semanticweb.org/aleca/ontologies/2019/10/untitled-ontology-10#Medium" ,  ,  ,  ,
 "O412_1" , "80" , "http://www.semanticweb.org/aleca/ontologies/2019/10/untitled-ontology-10#Medium" ,  ,  ,  ,
 "O511A_1" , "80" , "http://www.semanticweb.org/aleca/ontologies/2019/10/untitled-ontology-10#Medium" ,  ,  ,  ,
 "O518_1" , "80" , "http://www.semanticweb.org/aleca/ontologies/2019/10/untitled-ontology-10#Medium" ,  ,  ,  ,
 "O601B_0" , "80" , "http://www.semanticweb.org/aleca/ontologies/2019/10/untitled-ontology-10#Medium" ,  ,  ,  ,
 "O604_1" , "80" , "http://www.semanticweb.org/aleca/ontologies/2019/10/untitled-ontology-10#Medium" ,  ,  ,  ,
 "O625_0" , "80" , "http://www.semanticweb.org/aleca/ontologies/2019/10/untitled-ontology-10#Medium" ,  ,  ,  ,
 "O651_1" , "80" , "http://www.semanticweb.org/aleca/ontologies/2019/10/untitled-ontology-10#Medium" ,  ,  ,  ,
 "O670_1" , "80" , "http://www.semanticweb.org/aleca/ontologies/2019/10/untitled-ontology-10#Medium" ,  ,  ,  ,
 "O681_1" , "80" , "http://www.semanticweb.org/aleca/ontologies/2019/10/untitled-ontology-10#Medium" ,  ,  ,  ,
 "E299_0" , "85" , "http://www.semanticweb.org/aleca/ontologies/2019/10/untitled-ontology-10#Medium" ,  ,  ,  ,
 "E372_0" , "85" , "http://www.semanticweb.org/aleca/ontologies/2019/10/untitled-ontology-10#Medium" ,  ,  ,  ,
 "E372_1" , "85" , "http://www.semanticweb.org/aleca/ontologies/2019/10/untitled-ontology-10#Medium" ,  ,  ,  ,
 "O541_0" , "85" , "http://www.semanticweb.org/aleca/ontologies/2019/10/untitled-ontology-10#Medium" ,  ,  ,  ,
 "O541_1" , "85" , "http://www.semanticweb.org/aleca/ontologies/2019/10/untitled-ontology-10#Medium" ,  ,  ,  ,
 "E103_1" , "90" , "http://www.semanticweb.org/aleca/ontologies/2019/10/untitled-ontology-10#Medium" ,  ,  ,  ,
 "E107_0" , "90" , "http://www.semanticweb.org/aleca/ontologies/2019/10/untitled-ontology-10#Medium" ,  ,  ,  ,
 "E108B_0" , "90" , "http://www.semanticweb.org/aleca/ontologies/2019/10/untitled-ontology-10#Medium" ,  ,  ,  ,
 "E118_1" , "90" , "http://www.semanticweb.org/aleca/ontologies/2019/10/untitled-ontology-10#Medium" ,  ,  ,  ,
 "E119B_0" , "90" , "http://www.semanticweb.org/aleca/ontologies/2019/10/untitled-ontology-10#Medium" ,  ,  ,  ,
 "E119_1" , "90" , "http://www.semanticweb.org/aleca/ontologies/2019/10/untitled-ontology-10#Medium" ,  ,  ,  ,
 "E122A_1" , "90" , "http://www.semanticweb.org/aleca/ontologies/2019/10/untitled-ontology-10#Medium" ,  ,  ,  ,
 "E133_0" , "90" , "http://www.semanticweb.org/aleca/ontologies/2019/10/untitled-ontology-10#Medium" ,  ,  ,  ,
 "E202_1" , "90" , "http://www.semanticweb.org/aleca/ontologies/2019/10/untitled-ontology-10#Medium" ,  ,  ,  ,
 "E203_1" , "90" , "http://www.semanticweb.org/aleca/ontologies/2019/10/untitled-ontology-10#Medium" ,  ,  ,  ,
 "E208A_1" , "90" , "http://www.semanticweb.org/aleca/ontologies/2019/10/untitled-ontology-10#Medium" ,  ,  ,  ,
 "E210_0" , "90" , "http://www.semanticweb.org/aleca/ontologies/2019/10/untitled-ontology-10#Medium" ,  ,  ,  ,
 "E311_1" , "90" , "http://www.semanticweb.org/aleca/ontologies/2019/10/untitled-ontology-10#Medium" ,  ,  ,  ,
 "E319A_0" , "90" , "http://www.semanticweb.org/aleca/ontologies/2019/10/untitled-ontology-10#Medium" ,  ,  ,  ,
 "E322A_0" , "90" , "http://www.semanticweb.org/aleca/ontologies/2019/10/untitled-ontology-10#Medium" ,  ,  ,  ,
 "E323B_1" , "90" , "http://www.semanticweb.org/aleca/ontologies/2019/10/untitled-ontology-10#Medium" ,  ,  ,  ,
 "E346_0" , "90" , "http://www.semanticweb.org/aleca/ontologies/2019/10/untitled-ontology-10#Medium" ,  ,  ,  ,
