 "name" , "sequence" ,  ,  ,
 "E546_0" , "LINESTRING(45.731559217590565 10.97440688808966,45.731285296630695 10.974573894633874,45.731142809887054 10.974724178602672,45.73105541314588 10.974806516135972,45.73096100332707 10.974873075510924,45.730851024136875 10.974997325512835,45.73074801072581 10.975055815677399,45.7306479769567 10.975110528059737,45.73053100462603 10.97513358192042,45.73045663356437 10.975136783442117,45.730340446436806 10.975198691046058,45.73024091592196 10.975224300965593,45.73014317722914 10.975230560965388,45.73000940057017 10.975214195888677,45.72987592588637 10.975180369915025,45.72977834143373 10.97509345352471,45.729675180227495 10.975076227104001,45.72954662473247 10.975094989725507,45.729442020780915 10.975161187456248,45.72934002737224 10.975244948464873,45.729229598208505 10.975310940270466,45.72912163196548 10.975318780679533,45.729036228015396 10.97537012447614,45.72894683763925 10.975483447876185,45.728881385306174 10.97556073124963,45.72880068570033 10.975592827826821,45.72869092755763 10.975620016980525,45.72859606783696 10.975628318990891,45.728500604022976 10.975671542083521,45.72840100627679 10.975701030543473,45.72827932935287 10.975743328850617,45.728163578231566 10.97578001228624,45.72806167202239 10.975774476839662,45.727967047223416 10.975769198231244,45.72783638454042 10.975741295174773,45.727711479853596 10.97571747776832,45.72760604380106 10.975663287668095,45.72753592765461 10.975588990047369,45.72743604819734 10.975550525986511,45.727343752154574 10.975494858647712,45.72725860326961 10.975447208333717,45.727173655694045 10.975387918073823,45.727083265479116 10.975390554354687,45.72702210159041 10.975388397618328,45.72693248313643 10.975346413728971,45.72685312575334 10.975300909406807,45.72687400349656 10.975189056614026,45.72691515478781 10.975000270899292,45.72690402754908 10.974885348427428,45.7268293742787 10.974820598740553,45.7267553050857 10.974806340614158,45.72665143931002 10.974829855803192,45.72656196863552 10.97486358424783,45.72652097163136 10.974959197855917,45.72643631959308 10.975051331099182,45.726321722989034 10.975105526114394,45.7262403053121 10.975094891023426,45.7261565925975 10.975132704148196,45.72609150959552 10.975188644435432,45.726009857065606 10.975191589108821,45.72597165817923 10.975209653913584,45.725964041243415 10.975228796933196,45.72597965773519 10.975252641420816,45.72598832833104 10.975256829442984,45.726008850509125 10.97524978837821,45.72605978687731 10.975253525445844,45.726110488376094 10.97527084237553,45.72614612373732 10.975316745576253,45.72617986658578 10.975387817244801,45.72615244549287 10.975456732252626,45.7260935901515 10.975489597824723,45.726026668235626 10.9754833556965,45.72594498214797 10.975488239912892,45.72589852864452 10.975562306907499,45.725863826036345 10.975630964709744,45.725809104581394 10.975677563782579,45.72571732518395 10.975676268319512,45.72561474772882 10.97570953268178,45.72548913821631 10.975726455555806,45.725426699015095 10.97579801685774,45.72536119244837 10.975962644357118,45.72531264462149 10.97607351788849,45.725272150155305 10.976140029239774,45.7252175963423 10.976176927599946,45.72513560812119 10.97619927027146,45.725035708110596 10.976246215684828,45.724948981766026 10.976289743395878,45.72487099310263 10.976333579204974,45.724819183942415 10.976380279533657,45.72473445097381 10.976392819370096,45.72467755523208 10.97639663561898,45.72461679420457 10.976371198852599,45.724551261476996 10.976368887115985,45.72449081532139 10.976409459152162,45.72443895164388 10.97654350687035,45.72437477448351 10.97654706607517,45.72428225647421 10.97658844741465,45.7242035626243 10.976673020454587,45.724079455337545 10.976771519700469,45.72400583534803 10.976815508340216,45.72389756676584 10.976840804558977,45.72382387959341 10.976888672768087,45.723781714556374 10.976883302839433,45.72372438227025 10.97691233718705,45.723688356934645 10.976973180546958,45.723735003852944 10.977056351870628,45.72381141443079 10.977103693093085,45.7238630681863 10.977150160801626,45.72396599405801 10.977180968202813,45.724031560344294 10.977181340936854,45.724092724199 10.977183499404953,45.72414722330899 10.977233950032726,45.72422088916287 10.977271489515667,45.7243051184247 10.97728804981446,45.72437891860249 10.977317829813728,45.724469208089076 10.977321016384682,45.724518990370626 10.97730724449265,45.72460880964031 10.977337590008174,45.72464826360164 10.977331218027302,45.72469215358207 10.977321120373963,45.724722937023806 10.977310560136265,45.724762626088484 10.977290608615595,45.7248152873434 10.977278879356751,45.72487926299115 10.97728696058487,45.724976015735606 10.977253493935859,45.72505384888953 10.977302827867344,45.72509073818935 10.977360422491309,45.72509575720235 10.977407186681818,45.72514677259837 10.97749051469154,45.72524208101946 10.9775404659492,45.72531709037482 10.977500408655978,45.725350887163565 10.977484131365273,45.72538258945854 10.977504661728629,45.7254817509701 10.977500397311761,45.72556787312623 10.97749179034371,45.72561397027969 10.977522534625844,45.72563835756564 10.977544748050748,45.72562653935734 10.977554036614569,45.72559860127716 10.977568579598294,45.725622451079246 10.977621832388225,45.72565649482557 10.977675445077265,45.72573757627241 10.977705483405288,45.725785914029224 10.977775130077557,45.72580925978545 10.97785748261792,45.7258711407438 10.97790237266144,45.72588137987522 10.97798426263237,45.7258602527604 10.978026222085424,45.725863412002354 10.978096215159788,45.72584422295677 10.978194536424857,45.72583847639292 10.978273920775635,45.725802607024946 10.97824159574694,45.725792547470725 10.978233475929425,45.72572858325209 10.978308863260661,45.72571568962942 10.978380230454457,45.72564873431844 10.97837592489471,45.725552586179596 10.978374470746642,45.72550250133956 10.978405701498637,45.72543329438064 10.978531372714153,45.725389303488114 10.97854728938058,45.725275041426784 10.978582076783987,45.72516067852771 10.97862268387985,45.72509311825545 10.978653297014672,45.72504242835563 10.978719446158564,45.72498062595916 10.978754144725695,45.724863350441375 10.978794648404135,45.72475426383968 10.978783031046344,45.72469625885452 10.978850862423704,45.72464191677338 10.978959586379558,45.72462449660997 10.979123965466611,45.7245981934103 10.979212327348598,45.724551603080606 10.979294149112159,45.72452048326757 10.979324107417783,45.724426417710454 10.979454720371601,45.724303451337335 10.979487256756354,45.72423544326894 10.979459619676726,45.72415623254539 10.979489819708625,45.72406384804484 10.979523436389588,45.724010783099786 10.979558442214005,45.72397248269553 10.979582323118965,45.72388690881243 10.979643355379926,45.72380220918332 10.979653950213129,45.723765634049755 10.97966236328218,45.723751138500205 10.979657968937792,45.72371981683878 10.979699565971998,45.72369875637812 10.97973764338446,45.7236941960423 10.979832595088785,45.72374462777544 10.9798654344712,45.723827265806236 10.979889706609681,45.72391278275893 10.979916021646897,45.72399359455274 10.979961581381074,45.72402316747598 10.980020859169901,45.72409639512497 10.980083620947433,45.724146894042775 10.98011258099049,45.724192139613585 10.980108356791149,45.72418455550948 10.980125558610306,45.72419200507795 10.980116116419246,45.72423979323259 10.98013333415302,45.724278877340815 10.980148303189818,45.724285822391316 10.98016795963981,45.72433056343592 10.980192834154801,45.72439308254925 10.980200867144358,45.72446450751614 10.980199509401162,45.72450223624032 10.980208607324581,45.724510940281455 10.980210856071686,45.72452980464298 10.980215405039862,45.724581692524694 10.980248296751123,45.7246022822548 10.980237377842753,45.724617685945894 10.980189394526821,45.724638477481854 10.98016683605564,45.72471243503238 10.980103452144718,45.724791420460456 10.980170300570443,45.7247843508167 10.980241872001436,45.724756590477824 10.980330182103932,45.72484352993839 10.980358489699805,45.72486453315482 10.980407760090463,45.72484983580525 10.98041500503504,45.724791214601616 10.980434285139596,45.72472020307324 10.980495831727163,45.72464201104274 10.980551300990214,45.724527008296825 10.980628762069541,45.72440241713654 10.980670944001972,45.72425519837175 10.980673503838203,45.724186685965115 10.980674963946864,45.7241614245643 10.980703187314779,45.724207621766176 10.980728113679247,45.7242556789762 10.980729812669367,45.724323888580344 10.980745811826596,45.724361112578706 10.980784008772185,45.72434502621871 10.980787322247156,45.72427455284951 10.98081782936519,45.724194121043666 10.980834396652403,45.72420320465468 10.980898773979026,45.72422769221732 10.980915168549709,45.72426369541675 10.980939734688098,45.72432529655226 10.98091667843635,45.724336374768505 10.98095006884136,45.72430071745654 10.980989571176583,45.72426703048964 10.98108349388545,45.72425888341604 10.98121714157328,45.72425733535663 10.981306377339584,45.7242439014087 10.98140878043461,45.724225113460356 10.981483818766572,45.724221671348936 10.981598221740562,45.72424931587913 10.981684607802196,45.72425339059397 10.981785689018183,45.72426461195279 10.981894787449129,45.72424721263433 10.981973756965182,45.724204441920186 10.982003301460399,45.72413498686165 10.982059077221638,45.724081752840945 10.982103780164469,45.723995563101454 10.982116259674406,45.72393416375292 10.982127675100976,45.723881636743045 10.982131640052456,45.72378935254077 10.982159432528718,45.72373536925124 10.98216334592378,45.72366072872068 10.98218205711018,45.72358659321867 10.982171669995521,45.72350040346825 10.982184149316119,45.72341892773735 10.982260850655178,45.72334656000635 10.98231652229513,45.72326403197625 10.98236989324265,45.723218651658875 10.98238187505052,45.72318803615111 10.982382732881808,45.72310482627864 10.98239143512696,45.72307973283273 10.9824099578488,45.72307191268245 10.982440738066941,45.72311387535688 10.982457751285704,45.72321967853676 10.982490610859898,45.72331291398887 10.98249196881839,45.72342596486655 10.982527026112786,45.723508265522284 10.982570700809703,45.723582611242605 10.982652915636347,45.72361675365267 10.982700709657298,45.72367318611433 10.982807524891443,45.72374442497609 10.982984743260463,45.7237063259905 10.982996982370315,45.72355893089503 10.982925769072777,45.723463187081734 10.982901028750149,45.72340832806198 10.982955378209393,45.72336684497347 10.982994672442798,45.723383848744376 10.983022449204757,45.723413959003494 10.983050689873998,45.72345832887102 10.983096904919346,45.72348247926248 10.983132699000759,45.72348854797414 10.98320279237723,45.72353562820924 10.98326074998581,45.72356577209277 10.983287050978804,45.72358542649174 10.983413916574067,45.72359010613277 10.98348007878493,45.7235544479765 10.983519578969997,45.72351763675753 10.983541568631455,45.72349319079098 10.9836066996096,45.72343622753329 10.98361438823475,45.72342461101216 10.9836120358938,45.72332666234382 10.983546454022687,45.723210025428585 10.983550089021184,45.72309786592337 10.983631524840256,45.7230745392463 10.983716105496509,45.7230500931882 10.983781235886479,45.72298210087818 10.983920525451655,45.722857549519716 10.98404422450504,45.72276950605059 10.984163392735503,45.7226756036527 10.984284294145173,45.7225820044837 10.984387736534064,45.72246039202237 10.984426132211619,45.72236884885127 10.984411243808422,45.72229806430452 10.984375739326747,45.72223768286319 10.984412421408823,45.722237716568976 10.984410481574479,45.722196098177186 10.984457533253064,45.72207594196782 10.984495980120627,45.7219819718227 10.984620759153843,45.72188169777871 10.98468902501793,45.72178393170928 10.984780671630682,45.72170441628096 10.984828321225331,45.7216218871416 10.984881686950102,45.72153048546494 10.98494250222404,45.72141009309809 10.984994526272526,45.721280861904354 10.985052059958239,45.7212151609016 10.985059437332797,45.72115667384554 10.985070952243582,45.721041189722165 10.985092093799173,45.72097877215011 10.985078236599385,45.72092112799485 10.985041256750192,45.720839879969944 10.985020909613464,45.72074224203462 10.985021332658528,45.72063349332755 10.984990306540942,45.72054926530546 10.984973735970629,45.72045576019204 10.984987892281094,45.72042619637409 10.98501207753624,45.72031420447111 10.985083807699702,45.720187278871705 10.985176359047092,45.720078536610096 10.9852287941914,45.71994909661874 10.985214503570516,45.71986571797234 10.98523290001813,45.719824369020785 10.985264431143154,45.71982593279038 10.985342124326564,45.71984266625075 10.985385417992571,45.71985286642674 10.985469240051758,45.71987031419658 10.985555259900746,45.71983553832011 10.985627783547956,45.71979470121065 10.98571367891938,45.71974052146007 10.985812687914494,45.71970937219739 10.98592804045467,45.71968709540158 10.986035943573262,45.71967965112906 10.986128844822979,45.719696046945394 10.986191536042583,45.71972236110685 10.986186645937304,45.71975175649073 10.986172160332956,45.719771874471355 10.986188400959687,45.71978007236644 10.986219746625245,45.71977012022942 10.98628926779532,45.71977164956488 10.986368900655267,45.719750451999154 10.986414731835904,45.71972647682152 10.986452700750625,45.71968699415712 10.98654446619337,45.71963830137803 10.986663078111429,45.7196107049564 10.986741678135397,45.71955669306185 10.986830987093578,45.71949434841033 10.98689670921995,45.71943095241572 10.986939102752501,45.71937754784258 10.986993496052932,45.7193513737265 10.987074086916909,45.71933508971951 10.987172496778943,45.719323888159686 10.987313787226961,45.7193174265612 10.987433895537103,45.719318583781806 10.987534864784003,45.719336063758654 10.987618944667698,45.71938006044734 10.987686496843644,45.7193959489908 10.987778284133231,45.719409363826564 10.98784475162832,45.71944059154562 10.987892441769866,45.719444829729426 10.987983815896493,45.71945018644789 10.988094639037048,45.719448362995564 10.988199384644123,45.71945893672604 10.988345329701682,45.7194645970473 10.988438695290192,45.71946473616445 10.988514396578223,45.719467618901895 10.988599899893241,45.71946650429791 10.98866391109906,45.71945756784761 10.98875869961116,45.71945340549182 10.98883036635811,45.719448972846514 10.9889175509534,45.71944901030037 10.988999071408168,45.71944156362983 10.989091971789087,45.71944888580814 10.989257210886448,45.719446790982865 10.989377474272823,45.719421493727005 10.989407631059397,45.71934099326029 10.989428064228761,45.71926238832484 10.989423332614177,45.71918554376102 10.989401195212192,45.71910155298019 10.989371040494133,45.718981527029726 10.98931825652427,45.718918160547126 10.989275247816622,45.71880040165857 10.989175962897733,45.71864775968464 10.98907155839891,45.71847841927665 10.988921921145822,45.718332243918155 10.988780870510581,45.71820936874817 10.988640647486061,45.718129438595355 10.98854464846573,45.71804073694108 10.988450279360958,45.717937269840334 10.988367031928675,45.71787674796585 10.988328007824881,45.717800207061266 10.98828841544378,45.717717638432866 10.988260254541675,45.717652034303754 10.988178351277037,45.71760837552342 10.988091404155844,45.71751702203205 10.987814501333713,45.71744200010362 10.987687625017573,45.71737808811781 10.987592196837209,45.71725687018778 10.98744039252513,45.71713734950855 10.987358519716956,45.71704106166195 10.987281352834517,45.716964925358255 10.987218486717193,45.716851668334876 10.987111605993475,45.71678691215048 10.987064670548683,45.71673234987257 10.987018096655353,45.716704680638664 10.987017115601411,45.716693845513674 10.987053607310308,45.7167003844376 10.987096537558678,45.716712883442334 10.987131915806943,45.7167546429401 10.987160568272344,45.71681354023273 10.987209236883622,45.71686458235335 10.987290621360172,45.71690949553403 10.987389256227186,45.71696480508113 10.9874766148905,45.71706485400077 10.987588850671214,45.71710807432743 10.987701012045024,45.7171398469068 10.987801122418789,45.717208955491316 10.988183981135375,45.71724865482576 10.988330953732067,45.717276906406525 10.988465875197223,45.717376823178945 10.988669329109294,45.717464376238496 10.9888296459784,45.71760489540022 10.988960789387018,45.71766321758738 10.98904243503447,45.71774440444496 10.989233581303013,45.717776209430816 10.989331753975508,45.717815873456644 10.989480668512572,45.717850766134745 10.989736162047187,45.717921555110564 10.989938586016631,45.717954646755274 10.99004650949536,45.7179943153179 10.990362340961125,45.71803550186244 10.990507429131316,45.71808593544593 10.990707190761894,45.71812749578835 10.990914401051821,45.71816675191434 10.991086593809461,45.71821125589315 10.991208510180881,45.71825799585405 10.991369324010988,45.71831621478586 10.991456792153267,45.7183675581858 10.991520725397685,45.71838594851628 10.991552433287826,45.71840312110203 10.991653970153951,45.71841561865641 10.991689350459218,45.718441357948336 10.99171743784058,45.718480744917116 10.991714955959905,45.71852612610688 10.991702982628544,45.71856100895238 10.99170810425199,45.71862149576791 10.991749072170213,45.718707111287166 10.991769583393413,45.718886503217604 10.991760432402863,45.71893157995223 10.991765916434694,45.71902549330351 10.99181195467644,45.719130989135785 10.991862286629376,45.719188766326525 10.991891513298054,45.719244782752135 10.991938145759926,45.71930916461723 10.992006425890015,45.71943572755651 10.992185608874074,45.719479822993144 10.99224734547866,45.719524628992346 10.992268347825588,45.71957766378939 10.992235296564424,45.719630155883145 10.992149820623641,45.71966642593622 10.99207541346118,45.71969500858988 10.992024024204444,45.71973480155509 10.991998265648357,45.71986993018908 10.992020537895762,45.719951278318774 10.992035075502873,45.720024159496454 10.992033784539418,45.72016118422837 10.992030891986875,45.72023999198606 10.99202398883745,45.72035134518972 10.99198912822847,45.720463850156115 10.991971777134232,45.72055701761027 10.991977030180912,45.72070125601506 10.99197827590246,45.72079540606198 10.992010737623653,45.72087340178823 10.992050389074512,45.720958069804034 10.992125215566539,45.72103613441905 10.992244450202733,45.7210657347636 10.992301791293425,45.72110573200554 10.992347856196854,45.72132007654387 10.992506875448932,45.72145669610854 10.992610724757261,45.721500858949206 10.992668584371446,45.7215289689511 10.992727814171698,45.72159751597829 10.992807892260188,45.721633618832364 10.992910108679759,45.72165082394826 10.993009712037239,45.72165959711141 10.99325847315993,45.72165912355295 10.993369093786834,45.72167399133086 10.99343561702419,45.72170078009474 10.993487036349869,45.72173816903686 10.993515540738452,45.7217727131553 10.993540061924516,45.72181413227569 10.993588119916721,45.72184071779282 10.993651178302398,45.72185358731134 10.993748686970145,45.7218604623441 10.993855687446588,45.72187532978546 10.994005674722958,45.72190249071517 10.994119220291402,45.72192904206125 10.99418421883225,45.7219555256238 10.994253097059898,45.72202644208018 10.994364318319697,45.72208445527411 10.994463434416659,45.72208445527411 10.994463434416659,45.721969173395514 10.994389454150603,45.721933376450224 10.99435324164951,45.721894937946296 10.99430140704166,45.721756965358374 10.994191681564974,45.721623327587096 10.994084051918763,45.72152616414057 10.99397383879261,45.72142574938352 10.993882920360598,45.72138172263255 10.99381730071491,45.72131554704094 10.99376836203046,45.72123213324705 10.993705223143436,45.721202127276534 10.993671158613383,45.721179402637475 10.9936373531921,45.72114770334737 10.99361681541791,45.72108559171882 10.993585490671828,45.7209542563858 10.993512883442856,45.72087768361308 10.99347522149824,45.72082244697888 10.993467433409576,45.720746958015035 10.993451160923119,45.72068576086893 10.99345092472673,45.72058016462714 10.993489869370897,45.72045746589325 10.993590316345058,45.72036694043474 10.993684143765872,45.72028921654515 10.993795895037044,45.72019486400636 10.993941991526142,45.72013017855252 10.994058088006119,45.720066373452575 10.994207211753995,45.71999867358233 10.994329023232764,45.71990306736778 10.99446342777565,45.719828255278934 10.994575280709117,45.71974104759904 10.994729392819329,45.71969867972527 10.994819108808336,45.71962613674832 10.994884459142883,45.719563008999664 10.994911325795707,45.71950140455127 10.995017824897703,45.71945829096334 10.99515021424577,45.71941358540223 10.995290310427325,45.719346087759604 10.995400480837574,45.719313710968706 10.995418737188638,45.71930290705372 10.995453289144265,45.7192535973125 10.995439887658863,45.71919727735952 10.995410709182439,45.71911206927951 10.995366915653115,45.719028690226345 10.99530183730004,45.71898124339039 10.995265211368078,45.71894006214751 10.995203576708326,45.718834940633215 10.9951319019538,45.718753965692216 10.995096023494911,45.71864945325891 10.995072893477607,45.71856075645791 10.99506197203075,45.71839917848947 10.995052337693215,45.71821270842306 10.995049580782313,45.718066776666255 10.995061853324477,45.717904249918604 10.995106529932574,45.7177693583599 10.995154131067967,45.717643814339645 10.995167129148005,45.71752260523444 10.995182222381494,45.71742638988535 10.995184619390985,45.71734609182559 10.995193405680288,45.71725394030232 10.99521341505954,45.71716324504331 10.995233476226625,45.71707878149376 10.995230469012633,45.716984191838634 10.995223219595253,45.71691723739008 10.995218894951984,45.71687229639354 10.995205649855947,45.716812487739745 10.995209343018313,45.71679697707607 10.995179678196658,45.716786648439964 10.995103617734157,45.71679409991825 10.995010722707871,45.7168057507209 10.994927681343823,45.71676514519533 10.994833075617635,45.7167210177222 10.994689823738996,45.71669351905013 10.994428772912947,45.71670249398965 10.994332050494524,45.71669443398535 10.994126035021539,45.716664935933906 10.993895966826884,45.71664326080745 10.993718579707503,45.71659676110248 10.99354419131091,45.71655432524243 10.993387415237754,45.71648316998672 10.993206327989704,45.716430572821096 10.992963794728801,45.716347258077164 10.992727932970256,45.71628683708729 10.992516175741258,45.716193259827044 10.99228383206999,45.71614232140487 10.992113170135074,45.71606025815521 10.991889000240223,45.71599082733858 10.99169245131074,45.715926817246526 10.991602840025509,45.7159104581704 10.991538211970404,45.715810988148625 10.991392998387559,45.715751445997654 10.991214269534588,45.71568204779835 10.991015782898408,45.715659790930644 10.9907879185556,45.71564088821502 10.990618397517542,45.71563735927271 10.990402843428303,45.71561510680862 10.99034188835905,45.715603622845016 10.990248322193139,45.7155924458741 10.990220754096809,45.71556944387141 10.990035561516786,45.715506682858916 10.989874187757085,45.71546739414111 10.989787397856022,45.71542563209778 10.989675289970187,45.71534268880728 10.98958500977912,45.71532514594518 10.98958826857404,45.7153107183683 10.989579993233088,45.71529192197002 10.989571562801926,45.715228585898686 10.989443163310566,45.71518333660091 10.989363925706172,45.7150901315609 10.989277163702221,45.71500085609126 10.989215771571413,45.71489843666441 10.989072400629603,45.71483269412917 10.988914805645926,45.71474893566718 10.988787624036402,45.714651530203106 10.988691010815948,45.71459253219572 10.988648161317698,45.714532385882066 10.988671257046223,45.71446404229778 10.988663009718062,45.71438885232121 10.988545837138371,45.71433540918273 10.988518711125097,45.71429978316205 10.988556262164588,45.7142641571296 10.98859381315668,45.714206990919564 10.988613133060273,45.71417461107679 10.988547939455792,45.714131665796195 10.988503719291263,45.71406338555458 10.988408140971089,45.714038797725365 10.988397564923947,45.71395358235848 10.988270334248163,45.71385803785794 10.988150500509505,45.71381766287276 10.988042327782983,45.71377746112359 10.988007909286498,45.71370993226149 10.988036565728729,45.713672946915146 10.987984794809947,45.713586380657134 10.98793514683363,45.713534191064 10.987919710638643,45.71348918156487 10.987910351314785,45.713469840258234 10.987849502856426,45.713433872235036 10.987822997769001,45.71340085515633 10.987878107695314,45.71338192357405 10.9878774362353,45.71324693342209 10.987930869959294,45.713210868697715 10.987993634404956,45.71319217795765 10.98806283718126,45.713187707843225 10.988068500766426,45.71312732080688 10.988021722403243,45.71308162696447 10.987884251887428,45.71305839407325 10.987879546456488,45.713002853041516 10.987889220815642,45.71296858222302 10.987932641577835,45.71291121807518 10.988047049275803,45.71284080590042 10.987990212080504,45.7128114102978 10.988004695059319,45.71276562428172 10.98803994436303,45.712689560330205 10.988056653365183,45.71265864091903 10.98807496361523,45.71258860464087 10.988080242185108,45.712568318070176 10.988073700534851,45.712511446696425 10.987908665248014,45.71253338276114 10.987736721684842,45.712532698082065 10.987608611743616,45.712532186920825 10.987554254246694,45.71246668825095 10.98754999092116,45.71242570999887 10.987560181933198,45.71237599408933 10.987570063085538,45.71233501583536 10.987580254068588,45.712252789289415 10.987616151874002,45.712149089895426 10.987629940641067,45.71207438100108 10.987652520125362,45.71200092584552 10.987686788053697,45.71192313560817 10.98771896148933,45.71181635486673 10.98774234406634,45.71172075173075 10.98779329225124,45.711613025749394 10.987870979571479,45.711551051944525 10.98791535743745,45.711470180295606 10.987957124306526,45.71134697534751 10.98800321156115,45.71125756857943 10.988033031551385,45.7111290449207 10.988049820185573,45.711020909122084 10.988067331872209,45.710932278853036 10.988052544509081,45.71086400268402 10.988040419739113,45.71079721654925 10.988026407217173,45.71068409965694 10.987995226506827,45.710600142035474 10.987963139461693,45.71050561911883 10.987952024655373,45.71045038189903 10.987944243785941,45.71037594301415 10.987951306882916,45.7102883301232 10.987961783972459,45.71019055705586 10.987969960088206,45.710146564931605 10.987985865374629,45.7101401950473 10.98793324302188,45.71015539451221 10.987813464280372,45.71016286391847 10.987551746855091,45.710174976639884 10.987358115335406,45.710172188805814 10.987183361593313)" ,  ,  ,
