service_id,date,exception_type
0000001092019091220200610,20200101,2
0000001092019091220200610,20200106,2
0000001092019091220200610,20200107,2
0000001092019091220200610,20200108,2
0000001092019091220200610,20200109,2
0000001092019091220200610,20200110,2
0000001092019091220200610,20200111,2
0000001092019091220200610,20200113,2
0000001092019091220200610,20200114,2
0000001092019091220200610,20200115,2
0000001092019091220200610,20200116,2
0000001092019091220200610,20200117,2
0000001092019091220200610,20200118,2
0000001092019091220200610,20200120,2
0000001092019091220200610,20200121,2
0000001092019091220200610,20200122,2
0000001092019091220200610,20200123,2
0000001092019091220200610,20200124,2
0000001092019091220200610,20200125,2
0000001092019091220200610,20200127,2
0000001092019091220200610,20200128,2
0000001092019091220200610,20200129,2
0000001092019091220200610,20200130,2
0000001092019091220200610,20200131,2
0000001092019091220200610,20200201,2
0000001092019091220200610,20200203,2
0000001092019091220200610,20200204,2
0000001092019091220200610,20200205,2
0000001092019091220200610,20200206,2
0000001092019091220200610,20200207,2
0000001092019091220200610,20200208,2
0000001092019091220200610,20200210,2
0000001092019091220200610,20200211,2
0000001092019091220200610,20200212,2
0000001092019091220200610,20200213,2
0000001092019091220200610,20200214,2
0000001092019091220200610,20200215,2
0000001092019091220200610,20200217,2
0000001092019091220200610,20200218,2
0000001092019091220200610,20200219,2
0000001092019091220200610,20200220,2
0000001092019091220200610,20200221,2
0000001092019091220200610,20200226,2
0000001092019091220200610,20200227,2
0000001092019091220200610,20200228,2
0000001092019091220200610,20200229,2
0000001092019091220200610,20200302,2
0000001092019091220200610,20200303,2
0000001092019091220200610,20200304,2
0000001092019091220200610,20200305,2
0000001092019091220200610,20200306,2
0000001092019091220200610,20200307,2
0000001092019091220200610,20200309,2
0000001092019091220200610,20200310,2
0000001092019091220200610,20200311,2
0000001092019091220200610,20200312,2
0000001092019091220200610,20200313,2
0000001092019091220200610,20200314,2
0000001092019091220200610,20200316,2
0000001092019091220200610,20200317,2
0000001092019091220200610,20200318,2
0000001092019091220200610,20200319,2
0000001092019091220200610,20200320,2
0000001092019091220200610,20200321,2
0000001092019091220200610,20200323,2
0000001092019091220200610,20200324,2
0000001092019091220200610,20200325,2
0000001092019091220200610,20200326,2
0000001092019091220200610,20200327,2
0000001092019091220200610,20200328,2
0000001092019091220200610,20200330,2
0000001092019091220200610,20200331,2
0000001092019091220200610,20200401,2
0000001092019091220200610,20200402,2
0000001092019091220200610,20200403,2
0000001092019091220200610,20200404,2
0000001092019091220200610,20200406,2
0000001092019091220200610,20200407,2
0000001092019091220200610,20200408,2
0000001092019091220200610,20200413,2
0000001092019091220200610,20200415,2
0000001092019091220200610,20200416,2
0000001092019091220200610,20200417,2
0000001092019091220200610,20200418,2
0000001092019091220200610,20200420,2
0000001092019091220200610,20200421,2
0000001092019091220200610,20200422,2
0000001092019091220200610,20200423,2
0000001092019091220200610,20200424,2
0000001092019091220200610,20200425,2
0000001092019091220200610,20200427,2
0000001092019091220200610,20200428,2
0000001092019091220200610,20200429,2
0000001092019091220200610,20200430,2
0000001092019091220200610,20200501,2
0000001092019091220200610,20200504,2
0000001092019091220200610,20200505,2
0000001092019091220200610,20200506,2
0000001092019091220200610,20200507,2
0000001092019091220200610,20200508,2
0000001092019091220200610,20200509,2
0000001092019091220200610,20200511,2
0000001092019091220200610,20200512,2
0000001092019091220200610,20200513,2
0000001092019091220200610,20200514,2
0000001092019091220200610,20200515,2
0000001092019091220200610,20200516,2
0000001092019091220200610,20200518,2
0000001092019091220200610,20200519,2
0000001092019091220200610,20200520,2
0000001092019091220200610,20200521,2
0000001092019091220200610,20200522,2
0000001092019091220200610,20200523,2
0000001092019091220200610,20200525,2
0000001092019091220200610,20200526,2
0000001092019091220200610,20200527,2
0000001092019091220200610,20200528,2
0000001092019091220200610,20200529,2
0000001092019091220200610,20200530,2
0000001092019091220200610,20200602,2
0000001092019091220200610,20200603,2
0000001092019091220200610,20200604,2
0000001092019091220200610,20200605,2
0000001092019091220200610,20200606,2
0000001092019091220200610,20200608,2
0000001092019091220200610,20200609,2
0000001092019091220200610,20200610,2
